codigo_cliente,rango_morosidad,monto_credito,monto_por_vencer,monto_vencido,intereses,producto_host,dias_mora,gestor,recibe_sueldo_fijo,provincia_cliente,region,sector_general
DNI-2589612,6 - 15 DIAS,6453.0,0.0,120.13,115.16,PRECISO,14,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-8325327,31 - 60 DIAS,6997.0,0.0,122.97,146.75,PRECISO,46,DIGITAL,SÍ,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-8632895,16 - 30 DIAS,7713.0,5032.81,0.0,62.97,PRECISO,25,DIGITAL,SÍ,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-1929463,16 - 30 DIAS,5500.0,3875.69,0.0,90.04,PRECISO,26,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-6612221,6 - 15 DIAS,4050.0,3830.13,0.0,101.29,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1850513,6 - 15 DIAS,4676.0,1469.77,0.0,35.55,PRECISO,10,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-4397859,6 - 15 DIAS,13202.0,0.0,145.25,152.05,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9439041,6 - 15 DIAS,4095.0,3535.19,0.0,90.03,PRECISO,13,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-3726758,31 - 60 DIAS,2745.0,0.0,42.91,63.81,PRECISO,55,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1337402,16 - 30 DIAS,1500.0,0.0,36.11,43.34,PRECISO,30,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-9082638,31 - 60 DIAS,9635.0,0.0,214.03,159.52,PRECISO,45,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-2573330,16 - 30 DIAS,4986.0,0.0,119.52,52.33,PRECISO,18,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7118095,6 - 15 DIAS,7245.0,0.0,115.0,142.6,PRECISO,15,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-3260589,6 - 15 DIAS,8500.0,0.0,158.7,108.86,PRECISO,12,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-120262,31 - 60 DIAS,2148.0,0.0,28.05,67.3,PRECISO,44,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-3352132,31 - 60 DIAS,2962.0,0.0,66.11,42.65,PRECISO,44,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-7673803,16 - 30 DIAS,9669.0,0.0,140.47,86.77,PRECISO,20,DIGITAL,SÍ,MANABI,COSTA,INDUSTRIA / MANUFACTURA
DNI-2913171,16 - 30 DIAS,5407.0,3784.69,0.0,83.15,PRECISO,20,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9809592,31 - 60 DIAS,8875.6,2881.16,0.0,71.92,AUTOS,35,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-1156772,16 - 30 DIAS,3020.0,2492.71,0.0,58.55,PRECISO,23,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-4180683,31 - 60 DIAS,21623.0,0.0,258.17,568.31,PRECISO,35,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-729945,6 - 15 DIAS,9605.0,0.0,173.0,97.92,PRECISO,15,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-1999424,16 - 30 DIAS,8105.0,0.0,178.87,84.29,PRECISO,16,DIGITAL,SÍ,EL ORO,COSTA,SECTOR FINANCIERO
DNI-2612358,31 - 60 DIAS,3419.0,3346.69,0.0,52.43,PRECISO,46,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-4209440,31 - 60 DIAS,7787.0,0.0,159.01,154.85,PRECISO,41,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-2124871,16 - 30 DIAS,4255.0,0.0,56.2,111.46,PRECISO,20,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-8978183,31 - 60 DIAS,8671.0,0.0,116.68,231.06,PRECISO,54,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-160017,6 - 15 DIAS,7991.0,0.0,103.06,193.46,PRECISO,11,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA
DNI-4321504,6 - 15 DIAS,21999.0,17561.94,0.0,418.68,PRECISO,10,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-3089136,31 - 60 DIAS,1887.0,1594.71,0.0,39.44,PRECISO,35,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9218239,6 - 15 DIAS,3000.0,1170.41,0.0,27.61,PRECISO,12,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9147646,16 - 30 DIAS,7691.0,0.0,170.8,100.03,PRECISO,30,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9988242,6 - 15 DIAS,7000.0,5287.89,0.0,142.66,PRECISO,12,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,INDUSTRIA
DNI-4663476,16 - 30 DIAS,3637.0,0.0,58.3,85.6,PRECISO,29,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5316848,31 - 60 DIAS,8580.0,0.0,191.49,113.6,PRECISO,48,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9732425,31 - 60 DIAS,10000.0,0.0,210.38,188.63,PRECISO,41,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-6262425,31 - 60 DIAS,5754.0,0.0,25.41,55.3,PRECISO,55,DIGITAL,NO,IMBABURA,SIERRA,AGROPECUARIO
DNI-5833547,16 - 30 DIAS,5727.0,4248.92,0.0,104.94,PRECISO,20,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-1676160,16 - 30 DIAS,7554.0,6886.0,0.0,167.8,PRECISO,20,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-7441728,31 - 60 DIAS,20211.0,0.0,315.84,387.76,PRECISO,35,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-6527984,16 - 30 DIAS,8984.0,0.0,128.44,195.38,PRECISO,17,DIGITAL,NO,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-7129022,31 - 60 DIAS,13479.0,0.0,153.78,354.41,PRECISO,41,DIGITAL,SÍ,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-4610910,31 - 60 DIAS,10000.0,5238.16,0.0,121.75,PRECISO,36,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-6155992,31 - 60 DIAS,5282.0,2649.53,0.0,58.54,PRECISO,42,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9343790,16 - 30 DIAS,11090.0,0.0,167.79,279.24,PRECISO,16,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-5088365,6 - 15 DIAS,5600.0,0.0,106.09,115.33,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-8849970,31 - 60 DIAS,5600.0,0.0,104.5,148.76,PRECISO,45,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-77740,16 - 30 DIAS,3800.0,0.0,87.44,108.13,PRECISO,17,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-872900,31 - 60 DIAS,24300.0,0.0,364.75,332.22,PRECISO,52,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-7833988,31 - 60 DIAS,3778.0,0.0,50.85,103.33,PRECISO,36,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3338952,6 - 15 DIAS,29464.0,0.0,427.44,717.86,PRECISO,15,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-4601279,16 - 30 DIAS,1500.0,0.0,15.3,56.49,PRECISO,21,DIGITAL,SÍ,ESMERALDAS,COSTA,SERVICIOS
DNI-9799661,6 - 15 DIAS,50000.0,14004.65,0.0,101.86,PRODUCTO MUJER,11,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-5769307,6 - 15 DIAS,4525.0,1623.81,0.0,21.17,PRECISO,12,DIGITAL,SÍ,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-744288,16 - 30 DIAS,16000.0,11468.12,0.0,185.99,MICROFINANZAS,20,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7769565,31 - 60 DIAS,16194.3,0.0,153.35,127.68,AUTOS,35,DIGITAL,NO,ESMERALDAS,COSTA,SERVICIOS
DNI-1380049,16 - 30 DIAS,6000.0,4037.96,0.0,54.33,MICROFINANZAS,20,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-6655185,16 - 30 DIAS,12052.0,8942.72,0.0,98.92,PRECISO,18,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-7055807,31 - 60 DIAS,5087.0,0.0,15.86,30.24,PRECISO,35,DIGITAL,NO,MANABI,COSTA,SERVICIOS
DNI-3222143,16 - 30 DIAS,10000.0,2077.76,0.0,27.12,MICROFINANZAS,23,RED COMERCIAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-5855890,31 - 60 DIAS,10000.0,0.0,253.73,113.67,MICROFINANZAS,38,DIGITAL,NO,SUCUMBIOS,AMAZONIA,COMERCIO
DNI-6542904,31 - 60 DIAS,5607.0,4205.74,0.0,38.0,PRECISO,35,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-4053645,31 - 60 DIAS,10000.0,0.0,24.47,232.43,MICROFINANZAS,36,DIGITAL,SÍ,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-3410177,16 - 30 DIAS,8000.0,6705.1,0.0,147.55,MICROFINANZAS,23,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-4820649,31 - 60 DIAS,9619.0,6172.31,0.0,83.25,PRECISO,50,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9466353,31 - 60 DIAS,13700.0,0.0,346.04,164.5,PRECISO,34,DIGITAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-5009063,31 - 60 DIAS,5000.0,3879.63,0.0,55.06,MICROFINANZAS,31,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-3825792,6 - 15 DIAS,22900.0,0.0,16.0,128.64,MICROFINANZAS,10,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-7464262,31 - 60 DIAS,5049.0,0.0,63.06,127.8,PRECISO,37,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9050115,6 - 15 DIAS,5000.0,0.0,80.43,139.13,MICROFINANZAS,13,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-6276215,16 - 30 DIAS,17100.0,2138.26,0.0,32.86,MICROFINANZAS,23,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-3501704,16 - 30 DIAS,10487.0,0.0,44.82,93.42,PRECISO,23,DIGITAL,SÍ,GUAYAS,COSTA,TRANSPORTE Y LOGÍSTICA
DNI-9339925,16 - 30 DIAS,20151.14,7373.5,0.0,125.58,AUTOS,20,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-4209746,6 - 15 DIAS,9066.0,0.0,0.48,100.04,PRECISO,11,DIGITAL,SÍ,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-2752456,16 - 30 DIAS,89818.16,67903.57,0.0,2373.18,AUTOS,20,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-9804394,6 - 15 DIAS,16200.0,8361.21,0.0,247.12,MICROFINANZAS,10,DIGITAL,NO,EL ORO,COSTA,INDUSTRIA / MANUFACTURA
DNI-7179917,16 - 30 DIAS,6240.0,5667.59,0.0,210.04,PRECISO,19,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-5701898,16 - 30 DIAS,2500.0,2212.78,0.0,69.34,MICROFINANZAS,22,RED COMERCIAL,SÍ,EL ORO,COSTA,COMERCIO
DNI-6804806,16 - 30 DIAS,4453.0,3528.58,0.0,142.71,PRECISO,25,DIGITAL,NO,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-7346083,16 - 30 DIAS,10000.0,0.0,293.58,31.54,MICROFINANZAS,23,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-8194898,6 - 15 DIAS,2500.0,1937.05,0.0,26.6,MICROFINANZAS,15,RED COMERCIAL,NO,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-1914499,31 - 60 DIAS,10291.0,1462.96,0.0,19.13,PRECISO,35,DIGITAL,NO,LOS RIOS,COSTA,EDUCACIÓN Y SALUD
DNI-8542973,6 - 15 DIAS,6000.0,5048.72,0.0,203.53,MICROFINANZAS,11,DIGITAL,SÍ,IMBABURA,SIERRA,COMERCIO
DNI-8071093,31 - 60 DIAS,12500.0,10698.81,0.0,339.6,MICROFINANZAS,55,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-7065138,31 - 60 DIAS,5000.0,3663.77,0.0,95.54,MICROFINANZAS,58,DIGITAL,NO,TUNGURAHUA,SIERRA,COMERCIO
DNI-3155902,16 - 30 DIAS,10419.0,8317.57,0.0,171.4,PRECISO,22,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-8157385,6 - 15 DIAS,3050.0,2169.81,0.0,50.64,MICROFINANZAS,12,DIGITAL,SÍ,LOJA,SIERRA,SECTOR PÚBLICO
DNI-8246121,31 - 60 DIAS,5000.0,3636.06,0.0,59.35,MICROFINANZAS,35,DIGITAL,NO,TUNGURAHUA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-5931979,31 - 60 DIAS,2000.0,0.0,111.27,39.03,MICROFINANZAS,39,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9590578,31 - 60 DIAS,11183.0,0.0,109.28,97.09,PRECISO,37,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-5620903,16 - 30 DIAS,15500.0,8367.37,0.0,264.91,MICROFINANZAS,23,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-510062,31 - 60 DIAS,17285.43,0.0,101.28,272.88,AUTOS,40,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-5239620,16 - 30 DIAS,10000.0,1817.66,0.0,53.23,MICROFINANZAS,25,DIGITAL,NO,ESMERALDAS,COSTA,COMERCIO
DNI-4349003,31 - 60 DIAS,1500.0,0.0,25.93,46.02,MICROFINANZAS,36,DIGITAL,SÍ,NAPO,AMAZONIA,AGROPECUARIO
DNI-2658488,31 - 60 DIAS,6000.0,4727.8,0.0,143.59,MICROFINANZAS,39,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-7502884,31 - 60 DIAS,25000.0,0.0,517.59,482.84,PRECISO,31,RED COMERCIAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-5988044,16 - 30 DIAS,7000.0,4600.66,0.0,142.04,MICROFINANZAS,30,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-4085148,16 - 30 DIAS,12000.0,10109.92,0.0,314.4,MICROFINANZAS,19,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-3581644,31 - 60 DIAS,8000.0,0.0,265.59,70.98,MICROFINANZAS,32,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-2745764,31 - 60 DIAS,10000.0,0.0,255.07,38.78,MICROFINANZAS,40,DIGITAL,NO,AZUAY,SIERRA,AGROPECUARIO
DNI-2283961,31 - 60 DIAS,13864.0,8192.6,0.0,185.71,PRECISO,60,DIGITAL,NO,EL ORO,COSTA,AGROPECUARIO
DNI-7868130,31 - 60 DIAS,25000.0,0.0,407.56,627.42,PRECISO,41,DIGITAL,SÍ,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-1398292,6 - 15 DIAS,5800.0,0.0,32.72,61.12,PRECISO,12,DIGITAL,SÍ,EL ORO,COSTA,AGROPECUARIO
DNI-7605891,16 - 30 DIAS,13000.0,0.0,239.58,327.91,MICROFINANZAS,23,RED COMERCIAL,SÍ,ORELLANA,AMAZONIA,COMERCIO
DNI-2787659,6 - 15 DIAS,5000.0,3939.93,0.0,112.32,MICROFINANZAS,15,DIGITAL,SÍ,BOLIVAR,SIERRA,COMERCIO
DNI-5905692,6 - 15 DIAS,5000.0,0.0,130.01,124.99,MICROFINANZAS,12,DIGITAL,SÍ,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-5031111,16 - 30 DIAS,10000.0,7717.88,0.0,106.73,MICROFINANZAS,30,DIGITAL,NO,CHIMBORAZO,SIERRA,INDUSTRIA / MANUFACTURA
DNI-5810997,31 - 60 DIAS,3500.0,2812.16,0.0,45.99,MICROFINANZAS,39,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-4578534,31 - 60 DIAS,10000.0,9167.36,0.0,121.96,MICROFINANZAS,52,DIGITAL,NO,COTOPAXI,SIERRA,COMERCIO
DNI-4471894,16 - 30 DIAS,12000.0,8040.84,0.0,204.41,PRECISO,16,DIGITAL,SÍ,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-8597504,16 - 30 DIAS,3300.0,1233.71,0.0,34.87,MICROFINANZAS,20,DIGITAL,SÍ,LOS RIOS,COSTA,COMERCIO
DNI-4012350,16 - 30 DIAS,3900.0,0.0,85.52,27.62,PRECISO,22,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-2791661,16 - 30 DIAS,5000.0,0.0,227.35,54.33,MICROFINANZAS,23,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7251272,16 - 30 DIAS,6000.0,5060.25,0.0,93.87,MICROFINANZAS,25,DIGITAL,NO,LOS RIOS,COSTA,SERVICIOS
DNI-7683375,31 - 60 DIAS,15112.0,0.0,130.05,321.63,PRECISO,39,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-85384,31 - 60 DIAS,8500.0,3520.36,0.0,41.62,MICROFINANZAS,52,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-3211897,31 - 60 DIAS,5000.0,3663.77,0.0,104.93,MICROFINANZAS,45,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-4423983,16 - 30 DIAS,3800.0,0.0,172.3,44.56,MICROFINANZAS,25,DIGITAL,NO,LOS RIOS,COSTA,COMERCIO
DNI-6282422,31 - 60 DIAS,6500.0,5091.13,0.0,147.44,MICROFINANZAS,35,DIGITAL,NO,IMBABURA,SIERRA,SERVICIOS
DNI-7551449,16 - 30 DIAS,4000.0,0.0,105.78,152.96,MICROFINANZAS,19,RED COMERCIAL,SÍ,COTOPAXI,SIERRA,SERVICIOS
DNI-9652782,31 - 60 DIAS,3995.41,2734.87,0.0,70.84,PRECISO,39,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-8397014,31 - 60 DIAS,5000.0,3413.06,0.0,100.54,MICROFINANZAS,38,DIGITAL,NO,LOS RIOS,COSTA,AGROPECUARIO
DNI-7454109,16 - 30 DIAS,5526.0,4084.61,0.0,46.44,PRECISO,30,DIGITAL,SÍ,COTOPAXI,SIERRA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-129173,6 - 15 DIAS,7718.0,0.0,124.72,76.05,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-8696355,16 - 30 DIAS,20631.0,10858.65,0.0,143.89,PRECISO,24,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,EDUCACIÓN Y SALUD
DNI-1461279,16 - 30 DIAS,4910.0,0.0,108.37,65.15,PRECISO,22,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-5518806,6 - 15 DIAS,22600.0,9005.17,0.0,141.38,MICROFINANZAS,12,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-4963325,6 - 15 DIAS,4000.0,1158.76,0.0,21.57,MICROFINANZAS,10,DIGITAL,NO,CHIMBORAZO,SIERRA,COMERCIO
DNI-8123216,16 - 30 DIAS,5000.0,1455.42,0.0,19.64,MICROFINANZAS,25,DIGITAL,NO,MANABI,COSTA,INDUSTRIA / MANUFACTURA
DNI-9812473,16 - 30 DIAS,10618.0,7994.17,0.0,117.92,PRECISO,25,DIGITAL,SÍ,SANTA ELENA,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-8611756,16 - 30 DIAS,8500.0,7905.86,0.0,121.08,MICROFINANZAS,26,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-5985151,31 - 60 DIAS,10000.0,8780.46,0.0,214.17,PRECISO,35,DIGITAL,SÍ,LOS RIOS,COSTA,SERVICIOS
DNI-7802769,16 - 30 DIAS,12500.0,0.0,187.36,446.36,MICROFINANZAS,28,DIGITAL,SÍ,LOJA,SIERRA,INDUSTRIA
DNI-2370386,16 - 30 DIAS,13500.0,0.0,228.74,278.5,PRECISO,22,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-4011840,31 - 60 DIAS,18073.0,6628.65,0.0,151.45,PRECISO,38,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9963766,16 - 30 DIAS,18000.0,14857.1,0.0,355.08,PRECISO,22,DIGITAL,SÍ,LOS RIOS,COSTA,SECTOR PÚBLICO
DNI-1786199,16 - 30 DIAS,4574.0,0.0,61.55,91.37,PRECISO,18,DIGITAL,NO,LOS RIOS,COSTA,AGROPECUARIO
DNI-5402256,6 - 15 DIAS,7000.0,0.0,115.98,194.57,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-56644,16 - 30 DIAS,10000.0,0.0,123.6,241.18,PRECISO,20,RED COMERCIAL,SÍ,LOS RIOS,COSTA,AGROPECUARIO
DNI-7518668,6 - 15 DIAS,6500.0,4125.2,0.0,56.85,PRECISO,10,DIGITAL,SÍ,BOLIVAR,SIERRA,EDUCACIÓN Y SALUD
DNI-5815348,6 - 15 DIAS,7000.0,5409.97,0.0,134.8,PRECISO,12,DIGITAL,NO,GUAYAS,COSTA,CONSTRUCCIÓN
DNI-6163101,16 - 30 DIAS,4372.0,3829.21,0.0,93.0,PRECISO,27,DIGITAL,NO,BOLIVAR,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-6051780,31 - 60 DIAS,5000.0,0.0,28.17,104.2,PRECISO,51,DIGITAL,SÍ,LOS RIOS,COSTA,SERVICIOS
DNI-5424425,16 - 30 DIAS,20693.47,17472.3,0.0,406.89,AUTOS,27,DIGITAL,SÍ,LOS RIOS,COSTA,COMERCIO
DNI-5108855,31 - 60 DIAS,9607.0,0.0,204.55,141.97,PRECISO,33,DIGITAL,SÍ,GUAYAS,COSTA,SECTOR PÚBLICO
DNI-3977287,16 - 30 DIAS,21424.0,0.0,255.8,714.2,PRECISO,28,DIGITAL,NO,LOS RIOS,COSTA,COMERCIO
DNI-7130711,31 - 60 DIAS,1612.0,0.0,24.73,56.0,PRECISO,31,DIGITAL,SÍ,MANABI,COSTA,INDUSTRIA
DNI-7835573,31 - 60 DIAS,8307.0,7275.7,0.0,161.78,PRECISO,44,DIGITAL,SÍ,MANABI,COSTA,AGROPECUARIO
DNI-9192109,31 - 60 DIAS,4000.0,0.0,71.24,96.58,PRECISO,31,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-119586,6 - 15 DIAS,1800.0,1429.9,0.0,38.57,PRECISO,12,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-939038,31 - 60 DIAS,4000.0,0.0,13.39,65.05,PRECISO,47,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-5053158,6 - 15 DIAS,6000.0,0.0,110.32,160.73,PRECISO,11,DIGITAL,SÍ,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-575380,16 - 30 DIAS,4799.0,2188.08,0.0,58.06,PRECISO,29,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-2401571,16 - 30 DIAS,2000.0,1688.23,0.0,37.99,PRECISO,27,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-6543702,16 - 30 DIAS,14464.32,9345.07,0.0,152.28,AUTOS,24,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-6309185,6 - 15 DIAS,9606.0,0.0,212.26,109.96,PRECISO,10,DIGITAL,SÍ,GUAYAS,COSTA,SECTOR PÚBLICO
DNI-1790559,6 - 15 DIAS,11927.0,0.0,80.64,466.63,PRECISO,15,DIGITAL,NO,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-8131457,6 - 15 DIAS,3142.0,2508.29,0.0,68.74,PRECISO,10,DIGITAL,SÍ,LOS RIOS,COSTA,COMERCIO
DNI-6887143,6 - 15 DIAS,2000.0,1941.6,0.0,52.13,PRECISO,10,DIGITAL,SÍ,GUAYAS,COSTA,TRANSPORTE Y LOGÍSTICA
DNI-1646886,31 - 60 DIAS,4096.0,0.0,46.02,146.76,PRECISO,52,RED COMERCIAL,SÍ,GUAYAS,COSTA,AGROPECUARIO
DNI-212114,6 - 15 DIAS,3913.0,0.0,44.51,59.02,PRECISO,15,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-8654540,6 - 15 DIAS,6200.0,4472.93,0.0,157.28,PRECISO,12,DIGITAL,SÍ,,NO_ESPECIFICADO,COMERCIO
DNI-3612670,16 - 30 DIAS,8789.0,0.0,114.76,273.51,PRECISO,30,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-5433488,16 - 30 DIAS,3000.0,0.0,51.22,77.8,PRECISO,17,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-1770499,6 - 15 DIAS,2196.0,1544.76,0.0,36.81,PRECISO,10,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-4501914,16 - 30 DIAS,5170.0,4771.77,0.0,109.73,PRECISO,25,DIGITAL,SÍ,GUAYAS,COSTA,CONSTRUCCIÓN
DNI-1525904,6 - 15 DIAS,9641.0,0.0,141.63,254.02,PRECISO,15,DIGITAL,NO,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-8396245,6 - 15 DIAS,10000.0,0.0,281.76,138.71,PRECISO,15,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-1897383,31 - 60 DIAS,9633.0,4414.99,0.0,116.07,PRECISO,44,DIGITAL,SÍ,LOS RIOS,COSTA,TECNOLOGÍA Y TELECOMUNICACIONES
